site_id,datetime,DO_mg_L,EC_uS_cm,pH
69710,1987-05-21 00:00:00,,3600.0,
69710,1987-05-21 01:00:00,,3600.0,
69710,1987-05-27 00:00:00,,1400.0,
69710,1987-05-27 01:00:00,,1400.0,
69710,1987-06-03 00:00:00,,1300.0,
69710,1987-06-03 01:00:00,,1300.0,
69710,1987-06-15 00:00:00,,770.0,
69710,1987-06-15 01:00:00,,770.0,
69710,1987-06-25 00:00:00,,800.0,
69710,1987-06-25 01:00:00,,800.0,
69710,1987-07-02 00:00:00,,970.0,
69710,1987-07-02 01:00:00,,970.0,
69710,1987-07-06 00:00:00,,1100.0,
69710,1987-07-06 01:00:00,,1100.0,
69710,1987-07-14 00:00:00,,1100.0,
69710,1987-07-14 01:00:00,,1100.0,
69710,1987-07-23 00:00:00,,820.0,
69710,1987-07-29 00:00:00,,810.0,
69710,2009-05-20 14:00:00,,865.0,7.05
69711,1987-07-23 00:00:00,,3200.0,
6973,1995-03-14 00:00:00,,61500.0,
6973,1996-04-12 00:00:00,,62800.0,
6973,1997-03-03 00:00:00,,59100.0,
6973,1998-03-26 00:00:00,,61400.0,
6973,1999-03-26 00:00:00,,60900.0,
6973,2000-03-26 00:00:00,,60500.0,
6973,2001-03-27 00:00:00,,62900.0,
6973,2002-04-02 00:00:00,,65100.0,
6973,2011-05-20 14:00:00,,,3.04
6973,2012-02-29 12:00:00,,,3.03
6973,2014-02-21 11:00:00,,,3.3
6973,2015-04-24 14:00:00,,,3.5
6974,1995-03-14 00:00:00,,44.0,
6974,1996-04-12 00:00:00,,45400.0,
6974,1997-03-03 00:00:00,,43000.0,
6974,1998-03-26 00:00:00,,44600.0,
6974,1999-03-26 00:00:00,,44700.0,
6974,2000-03-26 00:00:00,,44500.0,
6974,2001-03-27 00:00:00,,45800.0,
6974,2002-04-02 00:00:00,,47300.0,
6974,2011-05-20 14:00:00,,,3.32
6974,2012-02-29 13:00:00,,,3.25
6974,2014-02-21 11:00:00,,,3.5
6974,2015-04-24 14:00:00,,,3.8
6975,1994-02-25 00:00:00,,24500.0,
6975,1995-03-14 00:00:00,,24100.0,
6975,1995-04-12 00:00:00,,23100.0,
6975,1997-03-03 00:00:00,,22000.0,
6975,1998-03-26 00:00:00,,22600.0,
6975,1999-03-26 00:00:00,,21300.0,
6975,2001-03-27 00:00:00,,23000.0,
6975,2002-04-02 00:00:00,,23000.0,
6975,2011-05-20 11:00:00,,,5.45
6975,2012-03-01 13:00:00,,,6.0
6975,2014-02-21 10:00:00,,,5.9
6975,2015-04-24 15:00:00,,,6.1
6976,1994-02-25 00:00:00,,341.0,
6976,1995-03-14 00:00:00,,447.0,
6976,1996-04-12 00:00:00,,512.0,
6976,1997-03-03 00:00:00,,449.0,
6976,1998-03-26 00:00:00,,610.0,
6976,1999-03-26 00:00:00,,704.0,
6976,2000-03-26 00:00:00,,970.0,
6976,2001-03-27 00:00:00,,790.0,
6976,2002-03-26 00:00:00,,835.0,
6976,2011-05-20 16:00:00,,,6.8
6976,2012-03-06 16:00:00,,,3.2
6976,2014-02-21 09:00:00,,,7.0
6976,2015-04-25 09:00:00,,,6.0
6977,1994-02-25 00:00:00,,15200.0,
6977,1995-03-14 00:00:00,,14800.0,
6977,1996-04-12 00:00:00,,15000.0,
6977,1997-03-03 00:00:00,,14000.0,
6977,1998-03-26 00:00:00,,15000.0,
6977,1999-03-26 00:00:00,,14800.0,
6977,2000-03-26 00:00:00,,14800.0,
6977,2001-03-27 00:00:00,,15400.0,
6977,2002-04-02 00:00:00,,14760.0,
6977,2011-05-19 18:00:00,,,6.45
6977,2012-03-05 15:00:00,,,5.7
6977,2014-02-23 11:00:00,,,6.4
6977,2015-04-24 11:00:00,,,6.2
6978,2011-05-19 17:00:00,,,6.15
6978,2012-03-05 16:00:00,,,5.6
6978,2014-02-23 10:00:00,,,6.4
6978,2015-04-24 10:00:00,,,5.7
6979,1994-02-25 00:00:00,,7300.0,
6979,1995-03-14 00:00:00,,7570.0,
6979,1996-04-12 00:00:00,,7760.0,
6979,1997-03-03 00:00:00,,7560.0,
6979,1998-03-26 00:00:00,,7730.0,
6979,1999-03-26 00:00:00,,7510.0,
6979,2000-03-26 00:00:00,,7530.0,
6979,2001-03-27 00:00:00,,8970.0,
6979,2002-03-26 00:00:00,,9850.0,
6979,2011-05-19 17:00:00,,,6.01
6979,2012-03-06 15:00:00,,,3.3
6979,2014-02-23 10:00:00,,,7.0
6979,2015-04-24 10:00:00,,,5.9
6980,2011-05-19 12:00:00,,,6.18
6980,2012-03-06 14:00:00,,,4.6
6980,2014-02-23 10:00:00,,,6.8
6980,2015-04-24 10:00:00,,,6.0
69835,2015-10-27 15:00:00,,5420.0,7.95
6984,2011-05-19 12:00:00,,,6.77
6984,2012-03-06 14:00:00,,,3.2
6984,2014-02-23 09:00:00,,,7.1
6984,2015-04-24 10:00:00,,,6.1
6985,2011-05-19 16:00:00,,,6.44
6985,2012-03-06 13:00:00,,,5.1
6985,2014-02-23 09:00:00,,,7.1
6985,2015-04-24 10:00:00,,,6.7
6987,2011-05-19 15:00:00,,,7.43
6987,2012-03-07 08:00:00,,,4.9
6987,2014-02-23 09:00:00,,,7.0
6987,2015-04-24 10:00:00,,,5.8
6988,1994-02-25 00:00:00,,4650.0,
6988,1995-03-14 00:00:00,,4380.0,
6988,1996-04-12 00:00:00,,4450.0,
6988,1997-03-03 00:00:00,,4050.0,
6988,1998-03-26 00:00:00,,4510.0,
6988,1999-03-26 00:00:00,,5020.0,
6988,2000-03-26 00:00:00,,5700.0,
6988,2001-03-27 00:00:00,,6500.0,
6988,2002-03-26 00:00:00,,6370.0,
6988,2011-05-19 12:00:00,,,7.1
6988,2012-03-06 12:00:00,,,3.9
6988,2014-02-23 08:00:00,,,6.8
6988,2015-04-24 09:00:00,,,5.3
6991,1994-02-25 00:00:00,,289.0,
6991,1995-03-14 00:00:00,,233.0,
6991,1996-04-12 00:00:00,,319.0,
6991,1997-03-03 00:00:00,,213.0,
6991,1998-03-26 00:00:00,,280.0,
6991,1999-03-26 00:00:00,,304.0,
6991,2000-03-26 00:00:00,,329.0,
6991,2001-03-27 00:00:00,,353.0,
6991,2002-03-26 00:00:00,,478.0,
6991,2011-05-19 11:00:00,,,6.6
6991,2012-03-01 14:00:00,,,5.8
6991,2014-02-23 08:00:00,,,5.7
6991,2015-04-24 09:00:00,,,4.6
69936,1988-12-12 00:00:00,,4800.0,
6996,1995-03-14 00:00:00,,42500.0,
6996,1996-04-12 00:00:00,,50400.0,
6996,1997-03-03 00:00:00,,48800.0,
6996,1998-03-26 00:00:00,,50200.0,
6996,1999-03-26 00:00:00,,50100.0,
6996,2000-03-26 00:00:00,,49400.0,
6996,2001-03-27 00:00:00,,51100.0,
6996,2002-04-02 00:00:00,,53200.0,
6996,2011-05-20 15:00:00,,,3.19
6996,2012-03-29 13:00:00,,,3.4
6996,2014-02-21 12:00:00,,,3.6
6996,2015-04-24 14:00:00,,,3.9
69961,1994-06-27 00:00:00,,697.0,7.2
69962,1978-02-16 00:00:00,,1370.0,
69962,1978-02-17 00:00:00,,1360.0,
69962,1978-02-20 00:00:00,,1350.0,
69962,1978-02-20 01:00:00,,1360.0,
69962,1978-02-21 00:00:00,,1370.0,
69962,1978-02-21 01:00:00,,1360.0,
69962,1978-02-21 02:00:00,,1360.0,
69962,1978-02-22 00:00:00,,1380.0,
69962,1978-02-22 01:00:00,,1370.0,
69962,1978-02-23 00:00:00,,1380.0,
69962,1978-02-24 00:00:00,,1360.0,
69962,1978-02-24 01:00:00,,1360.0,
69962,1978-02-24 02:00:00,,1360.0,
69963,1987-06-24 00:00:00,,660.0,
69963,1989-03-07 00:00:00,,1800.0,11.73
69963,1989-06-26 00:00:00,,,11.63
69963,1990-03-29 00:00:00,,1200.0,10.55
69963,1990-09-17 00:00:00,,,11.86
6998,1994-02-25 00:00:00,,9030.0,
6998,1995-03-14 00:00:00,,8730.0,
6998,1996-04-12 00:00:00,,8870.0,
6998,1997-03-03 00:00:00,,8550.0,
6998,1998-03-26 00:00:00,,9040.0,
6998,1999-03-26 00:00:00,,9260.0,
6998,2000-03-26 00:00:00,,9520.0,
6998,2001-03-27 00:00:00,,11570.0,
6998,2002-04-02 00:00:00,,15130.0,
6998,2011-05-19 18:00:00,,,5.9
6998,2012-03-05 15:00:00,,,6.8
6998,2014-02-23 11:00:00,,,6.5
6998,2015-04-24 11:00:00,,,6.7
6999,1994-02-25 00:00:00,,3840.0,
6999,1995-03-14 00:00:00,,1100.0,
6999,1996-04-12 00:00:00,,446.0,
6999,1997-03-03 00:00:00,,455.0,
6999,1998-03-26 00:00:00,,652.0,
6999,1999-03-26 00:00:00,,815.0,
6999,2000-03-26 00:00:00,,2120.0,
6999,2001-03-27 00:00:00,,1032.0,
6999,2002-03-26 00:00:00,,1220.0,
6999,2012-03-06 16:00:00,,,3.0
6999,2014-02-21 09:00:00,,,5.7
6999,2015-04-25 09:00:00,,,7.2
70027,1969-10-08 00:00:00,,76.0,
70027,1986-04-08 00:00:00,,120.0,
7003,1978-12-20 00:00:00,,50150.0,
7003,1995-04-04 00:00:00,,41552.0,
7003,1996-02-08 00:00:00,,38192.0,
7003,1997-02-20 00:00:00,,52250.0,
7003,2000-02-14 00:00:00,,61500.0,
7007,1995-04-05 00:00:00,,46617.0,
7007,1996-02-20 00:00:00,,47040.0,
7007,1997-02-26 00:00:00,,54180.0,
7007,2000-03-09 00:00:00,,46800.0,
7007,2001-03-26 00:00:00,,60400.0,
7007,2011-03-30 15:00:00,,,6.64
7007,2012-04-03 15:00:00,,,6.57
7007,2013-02-24 11:00:00,,,6.74
7007,2014-01-26 11:00:00,,,6.8
7007,2015-02-01 13:00:00,,,9.9
7008,1995-04-05 00:00:00,,40950.0,
7008,1996-02-20 00:00:00,,41160.0,
7008,1997-02-26 00:00:00,,53998.0,
7008,2000-03-09 00:00:00,,89440.0,
7008,2001-03-26 00:00:00,,53100.0,
7008,2012-04-03 13:00:00,,,3.57
7008,2013-02-24 12:00:00,,,4.27
7008,2014-01-26 11:00:00,,,4.7
7008,2015-02-01 14:00:00,,,7.9
7011,2000-02-14 00:00:00,,57680.0,
7011,2001-02-14 00:00:00,,55500.0,
7011,2011-04-04 16:00:00,,,3.27
7011,2012-04-03 16:00:00,,,3.4
7011,2013-02-20 18:00:00,,,3.6
7011,2014-01-22 15:00:00,,,3.2
7011,2015-01-31 17:00:00,,,3.5
7012,2000-02-14 00:00:00,,56650.0,
7012,2001-02-14 00:00:00,,56300.0,
7012,2011-04-04 17:00:00,,,3.38
7012,2012-04-10 17:00:00,,,3.49
7012,2013-02-20 18:00:00,,,3.49
7012,2014-01-22 15:00:00,,,3.3
7012,2015-01-31 16:00:00,,,3.4
7017,1978-12-20 00:00:00,,49000.0,
7017,2001-02-14 00:00:00,,52100.0,
7017,2011-04-07 14:00:00,,,4.4
7017,2012-04-05 11:00:00,,,5.23
7017,2013-04-12 17:00:00,,,6.2
7017,2014-02-19 14:00:00,,,6.5
7017,2015-04-13 15:00:00,,,6.9
7021,1978-12-20 00:00:00,,58000.0,
7021,2000-02-14 00:00:00,,58710.0,
7021,2001-02-14 00:00:00,,58500.0,
7021,2012-04-10 12:00:00,,,6.18
7021,2013-04-12 09:00:00,,,5.66
7021,2014-02-19 09:00:00,,,6.1
7021,2015-04-13 10:00:00,,,6.2
7022,1978-12-20 00:00:00,,56000.0,
7022,2000-02-14 00:00:00,,56700.0,
7022,2001-02-14 00:00:00,,21900.0,
7022,2011-04-06 17:00:00,,,7.13
7022,2012-04-05 13:00:00,,,6.9
7022,2013-04-12 16:00:00,,,6.9
7022,2014-02-19 15:00:00,,,6.9
7022,2015-04-13 14:00:00,,,7.0
70221,1989-09-14 00:00:00,,26000.0,
70222,1989-09-14 00:00:00,,14000.0,
70237,1986-03-07 00:00:00,,7600.0,
70237,2008-07-07 16:00:00,,,6.53
70237,2009-09-14 16:00:00,,7890.0,6.07
70237,2014-03-27 10:00:00,,7640.0,6.98
70237,2015-11-17 16:00:00,,8080.0,7.13
70237,2016-12-09 14:00:00,0.54,6700.0,6.7
70237,2018-03-06 13:00:00,,3550.8,6.6
70237,2018-10-31 10:00:00,,3700.9,6.6
70237,2019-10-15 11:00:00,,3500.9,6.8
70237,2020-10-14 12:00:00,,3450.85,6.45
70237,2021-10-28 14:00:00,,3900.25,6.49
70237,2022-12-06 14:00:00,,600.3,6.38
70237,2023-03-31 11:00:00,,,6.46
70237,2023-10-24 14:00:00,,3400.25,6.39
70237,2024-10-21 14:00:00,,110.35,6.09
70238,1999-08-16 00:00:00,,1760.0,
70238,2001-08-21 00:00:00,,3420.0,
70238,2008-06-16 04:00:00,,,5.34
70238,2014-03-27 11:00:00,,11800.0,5.81
70238,2015-11-17 14:00:00,,11100.0,7.55
70238,2016-12-09 15:00:00,0.36,13000.0,5.3
70238,2018-03-06 12:00:00,,5000.8,5.3
70238,2018-10-31 08:00:00,,5000.85,5.3
70238,2019-10-15 13:00:00,,4900.85,5.5
70238,2020-10-14 14:00:00,,4800.85,5.24
70238,2021-10-27 10:00:00,,5500.25,5.23
70238,2022-12-06 12:00:00,,480.0,6.43
70238,2023-10-24 13:00:00,,390.0,6.13
70238,2024-10-23 10:00:00,,650.25,6.1
70243,1987-05-25 00:00:00,,2100.0,
70243,2008-07-07 14:00:00,,,6.5
70243,2009-09-14 12:00:00,,2220.0,8.18
70243,2014-11-10 16:00:00,,1820.0,7.45
70245,1988-02-22 00:00:00,,11000.0,
70245,1988-02-22 01:00:00,,11000.0,
70246,1989-07-06 00:00:00,,25000.0,
70246,1989-07-06 01:00:00,,25000.0,
70247,1989-07-13 00:00:00,,2800.0,
7026,1995-04-05 00:00:00,,51660.0,
7026,1996-02-20 00:00:00,,51940.0,
7026,1997-02-26 00:00:00,,55944.0,
7026,2000-03-09 00:00:00,,58240.0,
7026,2001-03-26 00:00:00,,48200.0,
7026,2011-03-30 14:00:00,,,6.84
7026,2012-04-03 14:00:00,,,6.13
7026,2013-02-24 11:00:00,,,6.1
7026,2014-01-26 11:00:00,,,6.8
7026,2015-02-01 13:00:00,,,10.1
7028,1978-12-20 00:00:00,,4700.0,
7028,2000-02-06 00:00:00,,10450.0,
7028,2001-02-14 00:00:00,,2670.0,
7028,2012-04-10 14:00:00,,,7.56
7028,2013-04-12 11:00:00,,,7.65
7028,2014-02-19 11:00:00,,,5.7
7028,2015-04-13 10:00:00,,,6.9
7029,1978-12-20 00:00:00,,5600.0,
7029,2011-04-06 13:00:00,,,7.55
7029,2012-04-05 14:00:00,,,7.64
7029,2013-04-12 12:00:00,,,7.97
7029,2014-02-19 12:00:00,,,7.0
7029,2015-04-13 12:00:00,,,8.5
70300,1999-08-16 00:00:00,,16640.0,
70300,2001-08-21 00:00:00,,17360.0,
7031,1992-01-31 00:00:00,,35672.0,
7031,1995-04-05 00:00:00,,26320.0,
7031,1996-02-20 00:00:00,,25250.0,
7031,1997-02-26 00:00:00,,30520.0,
7031,2000-03-15 00:00:00,,27810.0,
7031,2001-03-27 00:00:00,,28100.0,
7031,2013-02-20 11:00:00,,,6.89
7031,2014-01-20 10:00:00,,,7.4
7031,2014-06-17 13:00:00,,,7.22
7031,2015-01-31 11:00:00,,,6.9
7035,1978-12-20 00:00:00,,19700.0,
7035,2000-02-06 00:00:00,,13200.0,
7035,2001-02-14 00:00:00,,12230.0,
7035,2011-05-14 16:00:00,,,6.56
7035,2011-06-29 11:00:00,,,7.08
7035,2012-03-05 12:00:00,,,7.62
7035,2012-06-06 10:00:00,,,7.54
7035,2013-02-20 16:00:00,,,6.7
7035,2014-01-20 16:00:00,,,7.8
7035,2014-06-19 09:00:00,,,7.13
7035,2015-01-31 15:00:00,,,7.2
7037,2000-02-06 00:00:00,,47500.0,
7037,2011-05-14 12:00:00,,,2.73
7037,2012-04-10 16:00:00,,,2.91
7037,2013-02-20 17:00:00,,,2.8
7037,2014-01-22 16:00:00,,,2.6
7037,2015-01-31 16:00:00,,,2.7
7038,2000-02-06 00:00:00,,10500.0,
7038,2001-02-14 00:00:00,,11700.0,
7038,2011-04-06 12:00:00,,,7.09
7038,2012-04-10 16:00:00,,,7.0
7038,2013-04-12 11:00:00,,,6.5
7038,2014-02-19 10:00:00,,,6.8
7038,2015-04-13 11:00:00,,,6.8
7053,1984-04-09 00:00:00,,58765.0,
7053,1995-04-04 00:00:00,,39790.0,
7053,1996-02-13 00:00:00,,41418.0,
7053,1997-02-21 00:00:00,,55275.0,
7053,2001-03-27 00:00:00,,56000.0,
7053,2011-03-31 15:00:00,,,6.45
7053,2012-05-01 11:00:00,,,6.58
7053,2013-02-23 10:00:00,,,6.68
7053,2014-01-25 14:00:00,,,6.6
7053,2015-01-28 16:00:00,,,6.3
7055,1992-01-31 00:00:00,,53560.0,
7055,1995-04-04 00:00:00,,44965.0,
7055,1996-02-13 00:00:00,,39655.0,
7055,1997-02-20 00:00:00,,54054.0,
7055,2000-02-06 00:00:00,,71000.0,
7055,2000-03-16 00:00:00,,45423.0,
7055,2001-03-27 00:00:00,,53100.0,
7056,1984-04-09 00:00:00,,46575.0,
7056,1992-01-31 00:00:00,,43992.0,
7056,1995-04-04 00:00:00,,35650.0,
7056,1996-02-13 00:00:00,,33012.0,
7056,1997-02-20 00:00:00,,43297.0,
7056,2000-03-16 00:00:00,,43260.0,
7056,2001-03-27 00:00:00,,46800.0,
7056,2015-01-28 10:00:00,,,10.7
7059,1995-04-05 00:00:00,,38065.0,
7059,1996-02-13 00:00:00,,33475.0,
7059,1997-02-21 00:00:00,,46200.0,
7059,2001-03-28 00:00:00,,45900.0,
7059,2012-03-02 11:00:00,,,7.38
7059,2012-06-06 14:00:00,,,7.35
7059,2013-02-23 10:00:00,,,6.54
7059,2014-01-25 14:00:00,,,6.7
7059,2014-06-19 11:00:00,,,6.77
7064,1995-04-05 00:00:00,,15620.0,
7064,1996-02-13 00:00:00,,33836.0,
7064,1997-02-21 00:00:00,,51975.0,
7064,2000-03-08 00:00:00,,58710.0,
7064,2013-02-22 16:00:00,,,6.64
7064,2014-02-04 12:00:00,,,6.2
7064,2014-06-19 12:00:00,,,6.39
7064,2015-01-28 15:00:00,,,8.1
70857,1988-04-15 00:00:00,,740.0,7.4
70857,1988-12-06 00:00:00,,,7.4
70857,1989-04-11 00:00:00,,740.0,7.14
70857,1989-06-27 00:00:00,,,7.2
70857,1989-09-19 00:00:00,,,8.0
70857,1989-12-05 00:00:00,,,7.62
70857,1990-04-10 00:00:00,,750.0,7.21
70857,1990-06-05 00:00:00,,,7.33
70857,1990-09-18 00:00:00,,,7.41
70857,1990-12-03 00:00:00,,,7.22
70857,1991-03-19 00:00:00,,,7.24
70857,1991-06-25 00:00:00,,,7.16
70857,1991-09-17 00:00:00,,,7.2
70857,1991-12-10 00:00:00,,,7.42
70857,1992-03-24 00:00:00,,,6.89
70857,1992-06-02 00:00:00,,,6.8
70857,1992-09-08 00:00:00,,,6.7
70857,1992-12-08 00:00:00,,,7.07
70857,1993-03-04 00:00:00,,750.0,6.91
70857,1993-06-03 00:00:00,,,6.68
70857,1994-06-27 00:00:00,,734.0,7.31
70857,1994-09-05 00:00:00,,775.0,
70857,1994-12-12 00:00:00,,760.0,
70857,1995-03-06 00:00:00,,713.0,
70857,1995-06-05 00:00:00,,764.0,
70857,1995-09-11 00:00:00,,753.0,
70857,1995-12-04 00:00:00,,739.0,
70857,1996-04-16 00:00:00,,744.0,
70857,1996-06-03 00:00:00,,730.0,
70857,1996-06-04 00:00:00,,740.0,
70857,1996-09-03 00:00:00,,715.0,
70857,1996-12-09 00:00:00,,730.0,
70857,1997-03-03 00:00:00,,683.0,
70857,1997-06-02 00:00:00,,750.0,
70857,1997-09-08 00:00:00,,759.0,6.4
70857,1998-03-02 00:00:00,,720.0,7.3
70857,1998-06-01 00:00:00,,731.0,7.5
70857,1998-08-31 00:00:00,,760.0,7.3
70857,1998-11-30 00:00:00,,720.0,7.4
70857,1999-03-01 00:00:00,,672.0,7.3
70857,1999-05-31 00:00:00,,773.0,7.5
70857,1999-08-30 00:00:00,,805.0,7.3
70857,1999-11-29 00:00:00,,660.0,7.2
70857,2000-03-06 00:00:00,,719.0,7.5
70857,2000-06-05 00:00:00,,677.0,6.8
70857,2000-09-04 00:00:00,,721.0,7.1
70857,2000-09-04 01:00:00,,,7.1
70857,2000-12-04 00:00:00,,759.0,7.6
70857,2001-03-05 00:00:00,,834.0,6.9
70857,2001-09-03 00:00:00,,619.0,7.7
70857,2001-12-03 00:00:00,,777.0,7.4
70857,2002-03-04 00:00:00,,726.0,7.6
70857,2002-03-04 02:00:00,,687.0,
70857,2002-06-03 00:00:00,,864.0,7.2
70857,2002-09-02 00:00:00,,,6.9
70857,2002-12-02 00:00:00,,,6.9
70857,2003-03-03 00:00:00,,,6.8
70857,2003-06-02 00:00:00,,,6.7
70857,2003-12-01 00:00:00,,,6.9
70857,2004-05-31 12:00:00,,,7.6
70857,2004-11-25 12:00:00,,,7.4
70857,2005-03-01 12:00:00,,,7.4
70857,2005-06-07 12:00:00,,,7.3
70857,2005-09-05 12:00:00,,,7.4
70857,2005-12-05 12:00:00,,,7.6
70857,2006-03-07 04:00:00,,,7.3
70857,2006-06-08 02:00:00,,,7.3
70857,2006-09-04 14:00:00,,,7.4
70857,2006-12-04 14:00:00,,,7.4
70857,2007-03-05 12:00:00,,,7.3
70857,2007-06-04 14:00:00,,,7.4
70857,2007-12-03 18:00:00,,,7.6
70857,2008-03-03 13:00:00,,,7.6
70857,2008-06-03 14:00:00,,,7.4
70857,2008-09-01 15:00:00,,,7.3
70857,2008-09-08 13:00:00,,730.0,7.6
70857,2008-12-01 14:00:00,,,7.4
70857,2009-09-02 09:00:00,,,7.3
70857,2009-12-01 14:00:00,,,7.4
70857,2010-03-03 08:00:00,,,7.4
70857,2010-06-02 10:00:00,,,7.51
70857,2010-09-08 15:00:00,,,7.37
70857,2011-03-01 15:00:00,,,7.37
70857,2011-06-06 13:00:00,,,7.5
70857,2012-03-15 10:00:00,,,7.32
70909,1978-04-04 00:00:00,,4480.0,
70909,1985-12-11 00:00:00,,7500.0,
70909,1986-04-08 00:00:00,,7500.0,
70909,1986-10-15 00:00:00,,7800.0,
70909,1987-03-11 00:00:00,,8200.0,
70909,1987-10-26 00:00:00,,7400.0,
70910,1978-04-21 00:00:00,,8950.0,
70910,1985-12-11 00:00:00,,8700.0,
70910,1986-04-08 00:00:00,,9900.0,
70910,1986-10-15 00:00:00,,8800.0,
70910,1987-03-11 00:00:00,,9600.0,
70910,1987-10-26 00:00:00,,8300.0,
70911,2011-12-05 00:00:00,,27200.0,
70911,2011-12-05 13:00:00,,,7.34
70912,2011-11-30 00:00:00,,17600.0,
70912,2011-11-30 13:00:00,,,3.58
70920,2015-10-26 11:00:00,,5030.0,7.66
70921,2015-10-26 09:00:00,,8880.0,7.6
71062,1988-09-06 00:00:00,,26000.0,
71062,1988-09-07 00:00:00,,26000.0,
71062,1988-09-07 01:00:00,,26000.0,
71062,1988-09-07 02:00:00,,26000.0,
71062,1991-06-19 00:00:00,,26000.0,
71062,2011-05-24 10:00:00,,,9.0
71062,2012-04-12 14:00:00,,,9.2
71062,2014-02-10 11:00:00,,,7.9
71062,2015-03-31 18:00:00,,,6.1
71105,1988-01-06 00:00:00,,34000.0,
71105,2023-11-01 13:00:00,,17500.35,5.93
71106,1988-01-06 00:00:00,,44000.0,
71106,2023-11-01 12:00:00,,21500.4,5.81
71129,1985-06-26 00:00:00,,22000.0,
71129,1985-12-10 00:00:00,,17000.0,
71129,1986-04-08 00:00:00,,17000.0,
71129,1986-10-15 00:00:00,,22000.0,
71129,1987-03-11 00:00:00,,22000.0,
71129,1987-10-13 00:00:00,,22000.0,
71148,2009-07-16 16:00:00,,518.0,9.04
71148,2014-10-16 08:00:00,,435.0,7.9
71148,2014-12-02 00:00:00,,,8.09
71149,2009-07-17 09:00:00,,938.0,7.01
71149,2014-10-16 10:00:00,,785.0,7.34
71149,2014-12-04 00:00:00,,,7.15
71184,1971-01-12 00:00:00,,1648.0,
71184,1977-08-31 00:00:00,,560.0,
71184,1978-05-03 00:00:00,,567.0,
71184,1978-12-11 00:00:00,,900.0,
71184,1979-01-30 00:00:00,,2850.0,
71184,1979-05-22 00:00:00,,3000.0,
71184,1983-08-17 00:00:00,,570.0,
71184,1984-12-13 00:00:00,,520.0,
71184,1985-04-10 12:00:00,,500.0,
71184,1985-09-11 12:00:00,,520.0,
71184,1986-01-22 14:00:00,,440.0,
71187,1969-03-21 00:00:00,,2444.0,
71187,1969-03-21 01:00:00,,2391.0,
71187,1969-03-21 02:00:00,,2378.0,
71187,1969-03-21 03:00:00,,2385.0,
71187,1971-01-16 00:00:00,,1895.0,
71187,1974-10-10 00:00:00,,2300.0,
71187,1977-09-01 00:00:00,,983.0,
71187,1978-05-03 00:00:00,,1105.0,
71187,1978-12-07 00:00:00,,2250.0,
71187,1979-01-24 00:00:00,,2350.0,
71187,1979-05-22 00:00:00,,2320.0,
71187,1983-08-16 00:00:00,,2400.0,
71190,1969-04-17 00:00:00,,2158.0,
71190,1971-01-12 00:00:00,,2278.0,
71190,1974-10-10 00:00:00,,2400.0,
71190,1977-09-01 00:00:00,,2230.0,
71190,1978-05-08 00:00:00,,2400.0,
71190,1978-12-07 00:00:00,,2390.0,
71190,1983-08-09 00:00:00,,2500.0,
71192,1975-05-22 00:00:00,,2120.0,
71192,1975-07-14 00:00:00,,2240.0,
71192,1975-08-18 00:00:00,,1930.0,
71192,1975-09-17 00:00:00,,2040.0,
71192,1976-01-15 00:00:00,,2110.0,
71192,1976-02-11 00:00:00,,2010.0,
71192,1976-03-30 00:00:00,,2150.0,
71192,1977-08-30 00:00:00,,1870.0,
71192,1977-11-29 00:00:00,,1990.0,
71192,1978-02-09 00:00:00,,2050.0,
71192,1978-04-04 00:00:00,,2350.0,
71192,1978-05-02 00:00:00,,2130.0,
71192,1978-07-06 00:00:00,,2155.0,
71192,1978-09-12 00:00:00,,2090.0,
71192,1982-02-24 00:00:00,,2900.0,
71192,1983-06-20 00:00:00,,2100.0,
71192,1983-08-09 00:00:00,,2100.0,
71192,1983-08-09 01:00:00,,2100.0,
71192,1987-11-11 00:00:00,,2200.0,
71192,1988-04-28 12:00:00,,1400.0,
71192,1988-11-22 00:00:00,,2000.0,
71192,1989-11-23 00:00:00,,2000.0,7.4
71192,1989-11-23 01:00:00,,2010.0,7.4
71192,1990-12-12 00:00:00,,2000.0,
71192,1991-12-04 00:00:00,,2100.0,
71192,1992-12-15 00:00:00,,2000.0,
71192,1993-11-17 00:00:00,,2000.0,7.03
71192,1994-11-14 00:00:00,,2000.0,
71192,1994-11-15 00:00:00,,1996.0,7.15
71192,1995-12-06 00:00:00,,2200.0,
71192,2002-12-15 00:00:00,,,6.97
71192,2002-12-15 18:00:00,,1740.0,
71192,2008-05-07 09:00:00,,,6.9
71192,2008-09-24 10:00:00,,,6.76
71192,2008-12-10 11:00:00,,,6.83
71192,2009-03-10 16:00:00,,,7.07
71192,2009-06-18 11:00:00,,,6.79
71192,2009-08-29 13:00:00,,,6.8
71192,2009-12-03 15:00:00,,,6.26
71192,2010-03-02 17:00:00,,,6.66
71192,2010-06-01 15:00:00,,,6.96
71192,2010-09-09 14:00:00,,,7.42
71192,2010-12-08 15:00:00,,,7.52
71192,2011-03-02 16:00:00,,,7.5
71192,2011-06-01 18:00:00,,,7.15
71192,2011-09-09 07:00:00,,,7.75
71194,1984-01-23 13:00:00,,410.0,
71194,1985-02-11 13:00:00,,1400.0,
71194,1986-05-07 00:00:00,,1600.0,
71194,1987-11-06 00:00:00,,1700.0,
71194,1988-04-28 00:00:00,,2100.0,
71194,1988-11-22 00:00:00,,1700.0,
