site_id,datetime,pH,EC_uS_cm,DO_mg_L,redox_mV
131246,1998-06-15 00:00:00,,6300.0,,
131246,1998-09-19 00:00:00,,6420.0,,
131246,1998-12-16 00:00:00,,5500.0,,
131246,1999-03-15 00:00:00,,5150.0,,
131246,1999-06-16 00:00:00,,3990.0,,
131246,1999-09-14 00:00:00,,3850.0,,
131246,2000-12-11 00:00:00,,4590.0,,
131246,2001-06-27 00:00:00,,2779.0,,
131246,2001-12-20 00:00:00,,4720.0,,
131246,2002-06-08 00:00:00,,4545.0,,
131246,2002-11-20 12:00:00,,5610.0,,
131246,2003-05-27 12:00:00,,6140.0,,
131246,2003-12-10 00:00:00,,4620.0,,
131246,2004-05-11 12:00:00,,4320.0,,
131246,2004-11-29 12:00:00,,5510.0,,
131246,2005-06-01 12:00:00,,5140.0,,
131246,2005-11-01 12:00:00,,5080.0,,
131246,2006-07-21 12:00:00,,5500.0,,
131246,2007-07-04 12:00:00,,642.0,,
131246,2007-12-24 12:00:00,,3850.0,,
131246,2008-12-05 12:00:00,,4090.0,,
131246,2009-06-18 12:00:00,,3640.0,,
131246,2009-12-03 12:00:00,,4080.0,,
131246,2011-01-23 00:00:00,,4380.0,,
131246,2012-01-31 00:00:00,,3600.0,,
131246,2012-08-16 00:00:00,,3300.0,,
131246,2013-01-30 00:00:00,,4900.0,,
131246,2013-07-20 00:00:00,,1600.0,,
131246,2014-01-21 00:00:00,,1500.0,,
131246,2014-07-29 00:00:00,,1500.0,,
131246,2015-01-14 00:00:00,,2100.0,,
131246,2015-07-28 00:00:00,,1600.0,,
131246,2016-07-31 00:00:00,,1180.0,,
131246,2017-01-25 00:00:00,,1310.0,,
131246,2018-01-19 00:00:00,,1230.0,,
131246,2018-07-11 00:00:00,,1610.0,,
131246,2019-01-09 00:00:00,,1160.0,,
131246,2019-07-16 00:00:00,,1500.0,,
131246,2020-01-15 00:00:00,,1260.0,,
131246,2020-07-09 00:00:00,,1170.0,,
131246,2021-08-09 08:00:00,,3532.0,,
131246,2022-01-13 16:00:00,,1470.0,,
131246,2022-07-13 09:00:00,,3927.0,,
131246,2023-01-13 17:00:00,,2732.0,,
131246,2023-07-17 15:00:00,,3587.0,,
131246,2024-01-02 14:00:00,,7123.0,,
131246,2025-01-31 13:00:00,,4039.0,,
131249,1997-09-19 00:00:00,,1250.0,,
131249,1997-12-20 00:00:00,,1174.0,,
131249,1998-03-21 00:00:00,,1670.0,,
131249,1998-06-15 00:00:00,,1450.0,,
131249,1998-09-19 00:00:00,,1620.0,,
131249,1998-12-16 00:00:00,,1355.0,,
131249,1999-03-15 00:00:00,,1120.0,,
131249,1999-06-16 00:00:00,,1460.0,,
131249,1999-09-14 00:00:00,,1455.0,,
131249,2000-12-11 00:00:00,,1470.0,,
131249,2001-06-27 00:00:00,,1577.0,,
131249,2002-03-04 00:00:00,,1485.0,,
131249,2002-06-08 00:00:00,,648.0,,
131249,2002-11-20 12:00:00,,1590.0,,
131249,2003-05-27 12:00:00,,1475.0,,
131249,2003-12-10 00:00:00,,1359.0,,
131249,2004-05-11 12:00:00,,1228.0,,
131249,2004-11-29 12:00:00,,1288.0,,
131249,2005-06-01 12:00:00,,1228.0,,
131249,2005-11-01 12:00:00,,1182.0,,
131249,2006-07-21 12:00:00,,1216.0,,
131249,2007-07-04 12:00:00,,914.0,,
131249,2007-12-24 12:00:00,,1001.0,,
131249,2008-12-05 12:00:00,,1006.0,,
131249,2009-06-18 12:00:00,,989.0,,
131249,2009-12-03 12:00:00,,1020.0,,
131249,2011-01-23 00:00:00,,1111.0,,
131249,2012-01-31 00:00:00,,960.0,,
131249,2012-08-16 00:00:00,,990.0,,
131249,2013-01-30 00:00:00,,934.0,,
131249,2013-07-20 00:00:00,,860.0,,
131249,2014-01-21 00:00:00,,910.0,,
131249,2014-07-29 00:00:00,,840.0,,
131249,2015-01-14 00:00:00,,910.0,,
131249,2015-07-28 00:00:00,,680.0,,
131249,2016-07-31 00:00:00,,450.0,,
131249,2017-01-25 00:00:00,,480.0,,
131249,2018-01-19 00:00:00,,480.0,,
131249,2018-07-11 00:00:00,,640.0,,
131249,2019-01-09 00:00:00,,510.0,,
131249,2019-07-16 00:00:00,,580.0,,
131249,2020-01-15 00:00:00,,450.0,,
131249,2020-07-09 00:00:00,,440.0,,
131249,2021-08-05 09:00:00,,791.0,,
131249,2022-01-14 11:00:00,,570.0,,
131249,2022-04-29 11:00:00,,360.0,,
131249,2022-07-11 11:00:00,,1616.0,,
131249,2023-01-13 17:00:00,,719.0,,
131249,2023-07-17 12:00:00,,655.0,,
131249,2024-01-03 10:00:00,,886.0,,
131249,2025-01-29 13:00:00,,530.0,,
131250,1997-09-19 00:00:00,,2160.0,,
131250,1997-12-20 00:00:00,,2050.0,,
131250,1998-03-21 00:00:00,,2420.0,,
131250,1998-06-15 00:00:00,,2150.0,,
131250,1998-09-19 00:00:00,,2275.0,,
131250,1998-12-16 00:00:00,,2057.0,,
131250,1999-03-15 00:00:00,,2000.0,,
131250,1999-06-16 00:00:00,,1800.0,,
131250,1999-09-14 00:00:00,,1850.0,,
131250,2022-04-29 09:00:00,,1677.0,,
131253,1997-09-19 00:00:00,,475.0,,
131253,1997-12-20 00:00:00,,495.0,,
131253,1998-03-21 00:00:00,,583.0,,
131253,1998-06-15 00:00:00,,500.0,,
131253,1998-09-19 00:00:00,,462.0,,
131253,1998-12-16 00:00:00,,435.0,,
131253,1999-03-15 00:00:00,,487.0,,
131253,1999-06-16 00:00:00,,478.0,,
131253,1999-09-14 00:00:00,,487.0,,
131253,2000-12-11 00:00:00,,452.0,,
131253,2001-06-27 00:00:00,,244.0,,
131253,2001-12-20 00:00:00,,407.0,,
131253,2002-06-08 00:00:00,,463.0,,
131253,2002-11-20 12:00:00,,510.0,,
131253,2003-05-27 12:00:00,,464.0,,
131253,2003-12-10 00:00:00,,450.0,,
131253,2004-05-11 12:00:00,,454.0,,
131253,2004-11-29 12:00:00,,445.0,,
131253,2005-06-01 12:00:00,,437.0,,
131253,2005-11-01 12:00:00,,440.0,,
131253,2006-07-21 12:00:00,,456.0,,
131253,2007-07-04 12:00:00,,434.0,,
131253,2007-12-24 12:00:00,,457.0,,
131253,2008-12-05 12:00:00,,445.0,,
131253,2009-06-18 12:00:00,,432.0,,
131253,2009-12-03 12:00:00,,395.0,,
131253,2012-01-31 00:00:00,,440.0,,
131253,2012-08-16 00:00:00,,490.0,,
131253,2013-01-30 00:00:00,,438.0,,
131253,2013-07-20 00:00:00,,420.0,,
131253,2014-01-21 00:00:00,,420.0,,
131253,2014-07-29 00:00:00,,450.0,,
131253,2015-01-14 00:00:00,,410.0,,
131253,2015-07-28 00:00:00,,420.0,,
131253,2016-07-31 00:00:00,,390.0,,
131253,2017-01-25 00:00:00,,390.0,,
131253,2018-01-19 00:00:00,,360.0,,
131253,2018-07-11 00:00:00,,420.0,,
131253,2019-01-09 00:00:00,,330.0,,
131253,2019-07-16 00:00:00,,350.0,,
131253,2020-01-15 00:00:00,,320.0,,
131253,2020-07-09 00:00:00,,500.0,,
131253,2021-07-28 14:00:00,,482.0,,
131253,2022-02-24 14:00:00,,497.0,,
131253,2022-07-12 14:00:00,,512.0,,
131253,2023-01-10 13:00:00,,5274.0,,
131253,2023-07-14 11:00:00,,335.0,,
131253,2024-01-02 12:00:00,,560.0,,
131253,2025-01-22 18:00:00,,526.0,,
131255,1997-09-19 00:00:00,,335.0,,
131255,1997-12-20 00:00:00,,332.0,,
131255,1998-03-21 00:00:00,,476.0,,
131255,1998-06-15 00:00:00,,356.0,,
131255,1998-09-19 00:00:00,,317.0,,
131255,1998-12-16 00:00:00,,268.0,,
131255,1999-03-15 00:00:00,,260.0,,
131255,1999-06-16 00:00:00,,290.0,,
131255,1999-09-14 00:00:00,,298.0,,
131255,2022-04-29 10:00:00,,935.0,,
131257,1997-09-19 00:00:00,,1008.0,,
131257,1997-12-20 00:00:00,,935.0,,
131257,1998-03-21 00:00:00,,1328.0,,
131257,1998-06-15 00:00:00,,890.0,,
131257,1998-09-19 00:00:00,,980.0,,
131257,1998-12-16 00:00:00,,1080.0,,
131257,1999-03-15 00:00:00,,888.0,,
131257,1999-06-16 00:00:00,,0.0,,
131257,1999-09-14 00:00:00,,916.0,,
131259,1997-09-19 00:00:00,,3120.0,,
131259,1997-12-20 00:00:00,,3260.0,,
131259,1998-03-21 00:00:00,,3490.0,,
131259,1998-06-15 00:00:00,,3110.0,,
131259,1998-09-19 00:00:00,,3090.0,,
131259,1998-12-16 00:00:00,,0.0,,
131259,1999-03-15 00:00:00,,3370.0,,
131259,1999-06-16 00:00:00,,2800.0,,
131259,1999-09-14 00:00:00,,2870.0,,
131259,2000-12-11 00:00:00,,2900.0,,
131259,2001-06-27 00:00:00,,2940.0,,
131259,2002-03-04 00:00:00,,3090.0,,
131259,2002-06-08 00:00:00,,2880.0,,
131259,2002-11-20 12:00:00,,3090.0,,
131259,2003-05-27 12:00:00,,2850.0,,
131259,2003-12-10 00:00:00,,2636.0,,
131259,2004-05-11 12:00:00,,2402.0,,
131259,2004-11-29 12:00:00,,2575.0,,
131259,2005-06-01 12:00:00,,2819.0,,
131259,2005-11-01 12:00:00,,2680.0,,
131259,2006-07-21 12:00:00,,3050.0,,
131259,2007-07-04 12:00:00,,2884.0,,
131259,2007-12-24 12:00:00,,2850.0,,
131259,2008-12-05 12:00:00,,2702.0,,
131259,2009-06-18 12:00:00,,2820.0,,
131259,2009-12-03 12:00:00,,2850.0,,
131866,1998-06-18 00:00:00,,21522.0,,
131866,1999-06-17 00:00:00,,20837.0,,
131866,2002-04-08 00:00:00,,25894.0,,
131866,2003-03-12 13:00:00,,23600.0,,
131866,2004-04-25 00:00:00,,28435.0,,
131866,2005-06-13 00:00:00,,28600.0,,
131866,2006-06-06 00:00:00,,26500.0,,
131866,2007-05-24 00:00:00,,28000.0,,
131866,2008-05-14 00:00:00,,28400.0,,
131866,2009-05-11 00:00:00,,23990.0,,
131866,2010-05-21 00:00:00,,24200.0,,
131868,1998-06-17 00:00:00,,3082.0,,
131868,1999-06-17 00:00:00,,3999.0,,
131868,2002-04-08 00:00:00,,3511.0,,
131868,2003-03-12 13:00:00,,2460.0,,
131868,2004-04-25 00:00:00,,2783.0,,
131868,2005-06-13 00:00:00,,2780.0,,
131868,2006-06-06 00:00:00,,2410.0,,
131868,2007-05-24 00:00:00,,2410.0,,
131868,2008-05-14 00:00:00,,2200.0,,
131868,2009-05-11 00:00:00,,1967.0,,
131868,2010-05-21 00:00:00,,1506.0,,
131871,1998-06-17 00:00:00,,18662.0,,
131871,1999-06-16 00:00:00,,18755.0,,
131871,2002-04-08 00:00:00,,21296.0,,
131871,2003-03-12 13:00:00,,24696.0,,
131871,2004-04-25 00:00:00,,26378.0,,
131871,2005-06-13 00:00:00,,27900.0,,
131871,2006-06-08 00:00:00,,25200.0,,
131871,2007-05-24 00:00:00,,26100.0,,
131871,2008-05-14 00:00:00,,26200.0,,
131871,2009-05-11 00:00:00,,22030.0,,
131871,2010-05-21 00:00:00,,19460.0,,
131872,1998-06-17 00:00:00,,21756.0,,
131872,1999-06-16 00:00:00,,21030.0,,
131872,2002-04-08 00:00:00,,23370.0,,
131872,2003-03-12 13:00:00,,22572.0,,
131872,2004-04-25 00:00:00,,29358.0,,
131872,2005-06-13 00:00:00,,30900.0,,
131872,2006-06-08 00:00:00,,28800.0,,
131872,2007-05-24 00:00:00,,30700.0,,
131872,2008-05-14 00:00:00,,31100.0,,
131872,2009-05-11 00:00:00,,26420.0,,
131872,2010-05-21 00:00:00,,26600.0,,
131888,1998-06-18 00:00:00,,16454.0,,
131888,1999-06-17 00:00:00,,17111.0,,
131888,2002-04-08 00:00:00,,23400.0,,
131888,2003-03-12 13:00:00,,25200.0,,
131888,2004-04-25 00:00:00,,28800.0,,
131888,2005-06-13 00:00:00,,29800.0,,
131888,2006-06-06 00:00:00,,27500.0,,
131888,2007-05-24 00:00:00,,29000.0,,
131888,2008-05-14 00:00:00,,29600.0,,
131888,2009-05-11 00:00:00,,27900.0,,
131888,2010-05-21 00:00:00,,25600.0,,
13266,2008-06-25 12:00:00,,1525.0,,
13266,2009-01-01 12:00:00,,1872.0,,
13266,2010-04-06 12:00:00,,2150.0,,
13266,2013-03-20 12:00:00,,2870.0,,
13441,2012-04-08 12:00:00,,2030.0,,
13441,2013-03-20 12:00:00,,1990.0,,
13441,2014-01-06 00:00:00,,2090.0,,
134640,2023-06-22 11:00:00,,5066.0,20.0,43.8
134640,2023-08-30 11:00:00,,5114.0,0.33,-35.6
134640,2023-11-21 09:00:00,,5074.0,0.43,56.0
134640,2024-02-19 14:00:00,,12379.0,6.15,31.0
134640,2024-05-21 10:00:00,,5106.0,0.25,53.5
134640,2024-09-24 16:00:00,,2334.0,,
134640,2024-12-17 11:00:00,,7375.0,0.59,77.2
134640,2025-03-19 11:00:00,,6002.0,0.5,3.9
134640,2025-06-18 10:00:00,,7830.0,0.0,-5.6
134641,2023-03-31 13:00:00,,6026.0,0.98,29.8
134641,2023-06-26 14:00:00,,5919.0,,42.8
134641,2023-08-28 15:00:00,,6232.0,1.79,6.0
134641,2023-11-21 11:00:00,,6605.0,0.45,47.6
134641,2024-02-19 12:00:00,,5967.0,5.21,41.9
134641,2024-05-22 09:00:00,,6364.0,0.43,38.8
134641,2024-09-24 13:00:00,,2351.0,,
134641,2024-12-17 09:00:00,,6644.0,0.3,90.2
134641,2025-03-20 10:00:00,,6601.0,3.38,115.9
134641,2025-06-17 13:00:00,,6140.0,0.4,-24.4
134642,2023-03-31 11:00:00,,6312.0,0.84,36.5
134642,2023-06-22 12:00:00,,6.64,19.2,37.7
134642,2023-08-29 16:00:00,,7616.0,0.15,-293.0
134642,2023-11-21 08:00:00,,7560.0,0.8,136.0
134642,2024-02-21 07:00:00,,7580.0,0.52,107.7
134642,2024-05-21 07:00:00,,7384.0,1.41,87.0
134642,2024-09-25 12:00:00,,7856.0,3.25,219.0
134642,2024-12-17 13:00:00,,7788.0,0.09,83.0
134642,2025-03-19 08:00:00,,7814.0,1.81,142.7
134642,2025-06-18 08:00:00,,7259.0,0.3,-10.0
134643,2023-01-22 16:00:00,,850.0,,
134643,2023-03-31 09:00:00,,1830.0,0.63,43.0
134643,2023-06-22 18:00:00,,1850.0,0.02,32.8
134643,2023-08-30 14:00:00,,2233.0,0.11,-260.0
134643,2023-11-20 14:00:00,,2177.0,1.9,80.0
134643,2024-02-21 09:00:00,,2216.0,0.55,17.6
134643,2024-05-22 12:00:00,,2113.0,0.17,-1.1
134643,2024-09-26 10:00:00,,1394.0,0.04,
134643,2024-12-16 12:00:00,,2161.0,3.28,57.3
134643,2025-03-18 09:00:00,,2087.0,0.51,112.6
134643,2025-06-16 15:00:00,,2125.0,0.0,-30.8
134644,2023-03-30 11:00:00,,6837.0,0.67,13.1
134644,2023-06-22 16:00:00,,4715.0,0.4,37.0
134644,2023-08-29 13:00:00,,8642.0,0.12,-276.0
134644,2023-11-21 13:00:00,,7887.0,2.52,79.8
134644,2024-02-20 09:00:00,,8787.0,1.41,-20.2
134644,2024-05-20 11:00:00,,8350.0,1.41,36.2
134644,2024-09-24 11:00:00,,2498.0,,
134644,2024-12-17 14:00:00,,6652.0,0.2,83.1
134644,2025-03-21 10:00:00,,9091.0,2.58,85.3
134644,2025-06-18 12:00:00,,8535.0,0.1,-28.0
134645,2023-03-30 10:00:00,,10144.0,0.59,24.5
134645,2023-06-22 14:00:00,,9600.0,0.0,37.9
134645,2023-08-29 11:00:00,,12540.0,0.16,-277.0
134645,2023-11-21 14:00:00,,10873.0,1.73,99.0
134645,2024-02-20 08:00:00,,14143.0,2.53,0.2
134645,2024-05-20 13:00:00,,12729.0,0.33,45.9
134645,2024-09-24 12:00:00,,2517.0,,
134645,2024-12-18 09:00:00,,12621.0,0.16,140.2
134645,2025-03-19 14:00:00,,13465.0,1.43,64.1
134645,2025-06-18 14:00:00,,12324.0,0.3,-13.0
134646,2023-03-30 09:00:00,,8313.0,1.07,-4.1
134646,2023-06-22 09:00:00,,6923.0,1.03,37.9
134646,2023-08-29 08:00:00,,8735.0,0.39,7.8
134646,2023-11-22 12:00:00,,9128.0,0.48,66.6
134646,2024-02-20 09:00:00,,9868.0,0.32,111.0
134646,2024-05-24 12:00:00,,9134.0,0.22,-5.1
134646,2024-09-24 09:00:00,,2495.0,,
134646,2024-12-18 11:00:00,,9488.0,0.19,97.1
134646,2025-03-20 14:00:00,,9462.0,0.47,146.0
134646,2025-06-18 16:00:00,,8935.0,0.4,-21.0
13488,2011-03-04 12:00:00,,2910.0,,
13488,2012-03-19 12:00:00,,2970.0,,
13488,2013-04-24 12:00:00,,2850.0,,
13488,2013-12-09 00:00:00,,2900.0,,
13488,2015-02-09 00:00:00,,3050.0,,
13488,2016-02-08 00:00:00,,2900.0,,
134949,2010-12-07 16:00:00,,1652.0,,
134949,2010-12-10 17:00:00,,1652.0,,
134949,2011-06-09 14:00:00,,2010.0,,
134949,2011-06-14 14:00:00,,2010.0,,
134949,2012-01-27 10:00:00,,1652.0,,
134949,2012-03-08 15:00:00,,1720.0,,
134949,2012-06-27 09:00:00,,1696.0,,
134949,2012-12-28 13:00:00,,1715.0,,
134949,2013-06-25 05:00:00,,1725.0,,
134949,2013-12-24 14:00:00,,1732.0,,
134949,2014-06-24 09:00:00,,1738.0,,
134949,2014-12-23 10:00:00,,1760.0,,
134949,2015-06-24 13:00:00,,1711.0,,
134949,2015-12-22 10:00:00,,1767.0,,
134949,2016-06-21 14:00:00,,1746.0,,
134949,2016-12-12 17:00:00,,1761.0,,
134949,2017-06-30 14:00:00,,1720.0,,
134949,2017-12-18 13:00:00,,1737.0,,
134949,2018-05-22 16:00:00,,1655.0,,
134949,2018-11-27 14:00:00,,1317.0,,
134949,2019-05-29 13:00:00,,1320.0,,
134949,2019-11-27 09:00:00,,1720.0,,
134949,2020-05-27 15:00:00,,1740.0,,
134949,2020-11-24 16:00:00,,1657.0,,
134949,2021-05-25 16:00:00,,1684.0,,
134949,2021-11-25 13:00:00,,1784.0,,
134949,2022-05-24 14:00:00,,1929.0,,
134949,2024-08-27 16:00:00,,1667.0,,
134950,2008-04-16 10:00:00,,1570.0,0.1,-161.0
134951,2010-12-07 13:00:00,,1645.0,,
134951,2011-06-09 12:00:00,,2065.0,,
134951,2012-01-27 10:00:00,,1738.0,,
134951,2012-03-08 12:00:00,,1768.0,,
134951,2012-06-26 16:00:00,,1762.0,,
134951,2012-12-28 11:00:00,,1766.0,,
134951,2013-06-25 05:00:00,,1788.0,,
134951,2013-12-23 12:00:00,,1762.0,,
134951,2014-06-24 10:00:00,,1785.0,,
134951,2014-12-23 09:00:00,,1720.0,,
134951,2015-06-24 10:00:00,,1770.0,,
134951,2015-12-22 09:00:00,,1787.0,,
134951,2016-06-21 12:00:00,,1772.0,,
135058,1998-06-17 00:00:00,,27732.0,,
135058,2002-04-08 00:00:00,,15367.0,,
135058,2003-03-13 13:00:00,,1.0,,
135058,2005-06-13 00:00:00,,25800.0,,
135058,2008-05-14 00:00:00,,22700.0,,
135058,2009-05-11 00:00:00,,0.0,,
135058,2010-05-21 00:00:00,,0.0,,
13524,2007-12-03 12:00:00,,1315.0,,
13524,2009-02-19 12:00:00,,1657.0,,
13524,2010-02-04 12:00:00,,1618.0,,
13524,2011-03-07 12:00:00,,1888.0,,
13524,2013-12-13 00:00:00,,2210.0,,
135289,1998-12-16 00:00:00,,8000.0,,
135289,1999-03-15 00:00:00,,8250.0,,
135289,1999-06-16 00:00:00,,7900.0,,
135289,1999-09-14 00:00:00,,6840.0,,
13529,2008-12-05 12:00:00,,2540.0,,
13529,2010-02-10 12:00:00,,3060.0,,
13529,2013-12-14 00:00:00,,3290.0,,
135416,1998-12-16 00:00:00,,5480.0,,
135416,1999-03-15 00:00:00,,5230.0,,
135416,1999-06-16 00:00:00,,5140.0,,
135416,1999-09-14 00:00:00,,5560.0,,
13585,1993-03-12 12:00:00,,670.0,,
13585,1994-03-08 12:00:00,,756.0,,
13585,1994-11-16 12:00:00,,1270.0,,
13585,1997-03-03 12:00:00,,1460.0,,
13585,1998-02-07 12:00:00,,1590.0,,
13585,1999-04-16 12:00:00,,1575.0,,
13585,2001-01-12 12:00:00,,1723.0,,
13585,2003-02-17 12:00:00,,2048.0,,
13585,2004-02-10 12:00:00,,2344.0,,
13585,2004-10-28 12:00:00,,2342.0,,
13585,2006-11-11 12:00:00,,2110.0,,
13585,2008-12-04 12:00:00,,2890.0,,
13585,2013-04-04 12:00:00,,2140.0,,
13585,2014-01-31 00:00:00,,2340.0,,
13585,2014-12-22 00:00:00,,2250.0,,
13592,2012-03-27 12:00:00,,748.0,,
13592,2013-04-18 12:00:00,,583.0,,
13592,2014-01-06 00:00:00,,737.0,,
13594,2006-01-26 00:00:00,,1602.0,,
13594,2006-01-26 12:00:00,,1602.0,,
13594,2006-12-20 12:00:00,,1588.0,,
13594,2013-12-17 00:00:00,,1576.0,,
13606,1991-06-03 00:00:00,7.3,,,
13606,2000-01-15 12:00:00,,140.0,,
13606,2001-02-10 00:00:00,,280.0,,
13606,2001-02-10 12:00:00,,280.0,,
13606,2001-12-16 00:00:00,,340.0,,
13606,2001-12-16 12:00:00,,340.0,,
13606,2003-01-08 00:00:00,,140.0,,
13606,2003-01-08 12:00:00,,140.0,,
13606,2004-01-13 00:00:00,,130.0,,
13606,2004-01-13 12:00:00,,130.0,,
13606,2006-01-02 00:00:00,,140.0,,
13606,2006-01-02 12:00:00,,140.0,,
13606,2006-11-21 00:00:00,,131.0,,
13606,2006-11-21 12:00:00,,131.0,,
13607,1993-12-07 12:00:00,,3030.0,,
13607,1994-03-23 12:00:00,,1080.0,,
13607,1995-01-08 12:00:00,,1200.0,,
13607,1997-09-02 12:00:00,,1470.0,,
13607,1998-02-06 12:00:00,,1330.0,,
13607,1999-11-30 12:00:00,,1380.0,,
13607,2001-01-16 12:00:00,,1466.0,,
13607,2002-11-19 12:00:00,,1320.0,,
13607,2004-01-08 12:00:00,,1111.0,,
13607,2004-11-25 12:00:00,,1135.0,,
13607,2006-03-14 12:00:00,,1215.0,,
13607,2007-01-09 12:00:00,,1135.0,,
13607,2007-12-08 12:00:00,,1164.0,,
13607,2013-12-29 00:00:00,,903.0,,
136354,1999-01-23 00:00:00,,311.0,,
136354,1999-03-18 00:00:00,,365.0,,
136354,2001-02-20 00:00:00,,279.0,,
136354,2002-10-23 00:00:00,,309.0,,
136354,2004-06-22 00:00:00,,213.0,,
136354,2005-11-22 00:00:00,,251.0,,
136354,2010-06-24 16:00:00,,279.0,,
136354,2012-03-22 16:00:00,,145.0,,
136354,2013-04-14 09:00:00,,464.0,,
136354,2014-03-05 10:00:00,,198.0,,
136354,2015-03-26 14:00:00,,210.0,,
136354,2016-02-04 17:00:00,7.0,3260.0,,
136354,2019-03-20 15:00:00,,250.0,,
136354,2020-02-18 16:00:00,,999.0,,
136354,2025-01-29 12:00:00,,500.0,,
136355,1999-01-23 00:00:00,,10650.0,,
136355,1999-03-18 00:00:00,,3750.0,,
136355,2001-02-20 00:00:00,,444.0,,
136355,2002-10-23 00:00:00,,1615.0,,
136355,2002-11-28 00:00:00,,1550.0,,
136355,2002-12-17 00:00:00,,890.0,,
136355,2003-04-23 00:00:00,,1178.0,,
136355,2004-10-27 00:00:00,,379.0,,
136355,2006-04-26 00:00:00,,239.0,,
136355,2010-06-24 16:00:00,,192.0,,
136355,2012-03-22 15:00:00,,161.0,,
136355,2013-04-14 09:00:00,,3120.0,,
136355,2014-03-05 10:00:00,,255.0,,
136355,2015-03-26 14:00:00,,177.0,,
136355,2016-02-04 16:00:00,7.1,6618.0,,
136355,2019-03-20 15:00:00,,198.0,,
136355,2020-02-18 16:00:00,,174.0,,
136355,2025-01-29 12:00:00,,1872.0,,
136362,1999-03-20 00:00:00,,44300.0,,
136362,2001-02-21 00:00:00,,41700.0,,
136362,2001-08-14 00:00:00,,40300.0,,
136362,2001-10-22 00:00:00,,41400.0,,
136362,2002-06-26 00:00:00,,40600.0,,
136362,2004-05-27 00:00:00,,41000.0,,
136362,2005-11-22 00:00:00,,44200.0,,
136362,2010-06-24 15:00:00,,40300.0,,
136362,2012-03-22 11:00:00,,2560.0,,
136362,2013-04-14 16:00:00,,1470.0,,
136362,2014-03-05 16:00:00,,2180.0,,
136362,2015-03-26 15:00:00,,3038.0,,
136362,2016-02-05 08:00:00,7.4,5060.0,,
136362,2019-03-20 09:00:00,,10300.0,,
136362,2020-02-18 14:00:00,,4730.0,,
136362,2025-01-30 10:00:00,,20700.0,,
136363,1999-03-20 00:00:00,,37200.0,,
136363,2000-04-07 00:00:00,,39900.0,,
136363,2001-02-21 00:00:00,,39900.0,,
136363,2001-05-15 00:00:00,,39800.0,,
136363,2001-08-14 00:00:00,,38900.0,,
136363,2002-07-24 00:00:00,,39900.0,,
136363,2004-05-27 00:00:00,,39000.0,,
136363,2004-07-28 00:00:00,,39900.0,,
136363,2010-06-24 15:00:00,,37000.0,,
136363,2012-03-22 12:00:00,,1454.0,,
136363,2013-04-14 17:00:00,,2049.0,,
136363,2014-03-05 16:00:00,,790.0,,
136363,2015-03-26 15:00:00,,652.0,,
136363,2016-02-05 08:00:00,7.4,1763.0,,
136363,2019-03-20 09:00:00,,878.0,,
136363,2020-02-18 14:00:00,,1040.0,,
136363,2025-01-30 10:00:00,,10100.0,,
136519,1998-12-16 00:00:00,,0.0,,
136519,1999-03-15 00:00:00,,0.0,,
136519,1999-06-16 00:00:00,,2030.0,,
136519,1999-09-14 00:00:00,,1950.0,,
136529,1998-12-16 00:00:00,,0.0,,
136529,1999-03-15 00:00:00,,0.0,,
136529,1999-06-16 00:00:00,,707.0,,
136529,1999-09-14 00:00:00,,550.0,,
136531,1998-12-16 00:00:00,,0.0,,
136531,1999-03-15 00:00:00,,0.0,,
136531,1999-06-16 00:00:00,,755.0,,
136531,1999-09-14 00:00:00,,740.0,,
136533,1998-12-16 00:00:00,,0.0,,
136533,1999-03-15 00:00:00,,0.0,,
136533,1999-06-16 00:00:00,,1760.0,,
136533,1999-09-14 00:00:00,,1790.0,,
136537,1998-12-16 00:00:00,,8400.0,,
136537,1999-03-15 00:00:00,,8900.0,,
136537,1999-06-16 00:00:00,,8110.0,,
136537,1999-09-14 00:00:00,,6900.0,,
136539,1998-12-16 00:00:00,,0.0,,
136539,1999-03-15 00:00:00,,0.0,,
136539,1999-06-16 00:00:00,,7800.0,,
136539,1999-09-14 00:00:00,,6420.0,,
136540,1998-12-16 00:00:00,,7600.0,,
136540,1999-03-15 00:00:00,,7200.0,,
136540,1999-06-16 00:00:00,,7260.0,,
136540,1999-09-14 00:00:00,,7150.0,,
136540,2000-12-11 00:00:00,,22010.0,,
136540,2001-06-27 00:00:00,,8140.0,,
136540,2002-03-04 00:00:00,,8180.0,,
136540,2002-06-08 00:00:00,,7640.0,,
136540,2002-11-20 12:00:00,,8880.0,,
136540,2003-05-27 12:00:00,,8390.0,,
136540,2003-12-10 00:00:00,,7290.0,,
136540,2004-05-11 12:00:00,,6200.0,,
136540,2004-11-29 12:00:00,,6330.0,,
136540,2005-06-01 12:00:00,,7540.0,,
136540,2005-11-01 12:00:00,,6850.0,,
136540,2006-07-21 12:00:00,,7820.0,,
136540,2007-07-04 12:00:00,,7020.0,,
136540,2007-12-24 12:00:00,,6030.0,,
136540,2008-12-05 12:00:00,,7010.0,,
136540,2009-06-18 12:00:00,,6100.0,,
136540,2009-12-03 12:00:00,,6480.0,,
136540,2010-07-20 00:00:00,,5140.0,,
136540,2011-01-23 00:00:00,,7620.0,,
136540,2012-01-31 00:00:00,,5200.0,,
136540,2012-08-16 00:00:00,,3000.0,,
136540,2013-01-30 00:00:00,,3680.0,,
